"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         122,      0.9227952757,       2.316217198,       1.612954191,       2.727561307
          0,           0,         123,      0.9254480367,       2.314145562,       1.616255039,         2.7303835
          0,           0,         124,      0.9300483256,       2.312089557,       1.621613186,       2.735040106
          0,           0,         125,      0.9358424833,       2.310048056,       1.628203292,       2.740793555
          0,           0,         126,      0.9420856698,       2.308019929,        1.63521841,       2.746920717
          0,           0,         127,      0.9481056796,       2.306004089,       1.641939266,       2.752771792
          0,           0,         128,      0.9533335441,       2.303999524,        1.64776549,       2.757797929
          0,           0,         129,      0.9573112783,        2.30200535,       1.652221162,       2.761557721
          0,           0,         130,      0.9596881019,       2.300020846,        1.65494774,       2.763713336
          0,           0,         131,      0.9602132414,       2.298045504,       1.655693493,       2.764023797
          0,           0,         132,      0.9587305719,       2.296079074,       1.654305277,       2.762340297
          0,           0,         133,      0.9551782208,       2.294121594,       1.650726004,       2.758606429
          0,           0,         134,      0.9495922747,       2.292173411,       1.644997046,       2.752862415
          0,           0,         135,      0.9421143524,       2.290235169,       1.637265436,       2.745253021
          0,           0,         136,      0.9330011399,       2.288307773,       1.627794052,       2.736037245
          0,           0,         137,      0.9226330246,       2.286392323,       1.616971988,       2.725596887
          0,           0,         138,      0.9115164318,       2.284490028,       1.605319557,       2.714438595
          0,           0,         139,      0.9002725894,       2.282602102,       1.593480126,       2.703182145
          0,           0,         140,      0.8896046826,       2.280729663,       1.582189619,       2.692527052
          0,           0,         141,      0.8802376805,       2.278873637,       1.572216223,       2.683192053
          0,           0,         142,      0.8728326583,       2.277034683,       1.564270479,       2.675829628
          0,           0,         143,      0.8678895034,       2.275213138,       1.558899325,       2.670929702
          0,           0,         144,      0.8656641929,       2.273408999,       1.556392552,       2.668738606
          0,           0,         145,      0.8661277136,       2.271621921,       1.556733121,       2.669219849
          0,           0,         146,      0.8689810596,       2.269851245,       1.559609771,       2.672070402
          0,           0,         147,      0.8737192003,        2.26809604,       1.564485636,       2.676784946
          0,           0,         148,      0.8797198555,       2.266355154,       1.570696014,       2.682743992
          0,           0,         149,      0.8863298812,       2.264627278,       1.577543994,       2.689299131
          0,           0,         150,      0.8929311769,       2.262911009,       1.584372972,       2.695837836
          0,           0,         151,      0.8989807308,       2.261204917,       1.590609857,       2.701822703
          0,           0,         152,      0.9040286274,       2.259507611,       1.595783465,       2.706809025
          0,           0,         153,      0.9077215278,       2.257817806,       1.599526809,       2.710448113
          0,           0,         154,      0.9097986264,        2.25613438,       1.601571302,       2.712483274
          0,           0,         155,      0.9100852168,       2.254456426,       1.601738664,       2.712743451
          0,           0,         156,      0.9084875724,       2.252783297,       1.599934601,       2.711138178
          0,           0,         157,      0.9049896702,       2.251114624,       1.596144901,       2.707654332
          0,           0,         158,      0.8996523144,       2.249450348,       1.590434512,       2.702355197
          0,           0,         159,      0.8926140949,       2.247790717,       1.582949021,       2.695381251
          0,           0,         160,      0.8840933508,       2.246136176,       1.573917606,       2.686951831
          0,           0,         161,      0.8743892517,       2.244487328,       1.563655398,       2.677365753
          0,           0,         162,      0.8638793477,       2.242844898,       1.552562254,        2.66699828
          0,           0,         163,      0.8530103734,       2.241209668,       1.541114197,       2.656291304
          0,           0,         164,      0.8422788382,       2.239582414,       1.529843348,       2.645733475
          0,           0,         165,      0.8321989153,       2.237963849,       1.519303133,       2.635828038
          0,           0,         166,      0.8232574012,       2.236354577,       1.510018255,        2.62704846
          0,           0,         167,       0.815860783,       2.234755064,       1.502425085,       2.619787004
          0,           0,         168,      0.8102838713,       2.233165614,       1.496813674,       2.614305548
          0,           0,         169,      0.8066322982,       2.231586371,       1.493286081,       2.610700364
          0,           0,         170,      0.8048295259,       2.230017319,       1.491743502,       2.608890789
          0,           0,         171,        0.80463229,       2.228458299,        1.49190628,       2.608635125
          0,           0,         172,      0.8056696896,       2.226909036,       1.493360255,       2.609568935
          0,           0,         173,      0.8074949243,       2.225369164,       1.495615895,       2.611255128
          0,           0,         174,      0.8096375404,       2.223838262,        1.49816601,       2.613234351
          0,           0,         175,      0.8116472939,       2.222315893,       1.500532345,       2.615067295
          0,           0,         176,      0.8131257378,       2.220801638,       1.502297537,       2.616365289
          0,           0,         177,      0.8137457446,       2.219295137,       1.503123509,       2.616809375
          0,           0,         178,      0.8132616777,       2.217796116,       1.502759923,       2.616160438
          0,           0,         179,      0.8115135993,       2.216304413,       1.501046733,       2.614263613
          0,           0,         180,       0.808428419,       2.214819992,       1.497914076,       2.611049713
          0,           0,         181,      0.8040197024,       2.213342946,       1.493381336,         2.6065353
          0,           0,         182,      0.7983868351,        2.21187349,        1.48755603,       2.600822032
          0,           0,         183,      0.7917135748,       2.210411936,       1.480632481,       2.594095266
          0,           0,         184,      0.7842648797,       2.208958667,       1.472888981,       2.586620793
          0,           0,         185,      0.7763797204,       2.207514101,       1.464680906,       2.578737415
          0,           0,         186,      0.7684571551,        2.20607865,       1.456426765,       2.570842687
          0,           0,         187,      0.7609330904,       2.204652683,       1.448584242,       2.563369329
          0,           0,         188,      0.7542465123,        2.20323649,        1.44161476,       2.556751269
          0,           0,         189,      0.7487965421,       2.201830254,       1.435937922,       2.551380822
          0,           0,         190,      0.7448960402,       2.200434025,       1.431881986,       2.547562871
          0,           0,         191,      0.7427308705,       2.199047715,       1.429640372,       2.545475134
          0,           0,         192,      0.7423346836,        2.19767109,       1.429245052,       2.545144142
          0,           0,         193,      0.7435861646,       2.196303775,       1.430564371,       2.546443542
          0,           0,         194,      0.7462295132,       2.194945274,       1.433325917,       2.549115165
          0,           0,         195,      0.7499122105,        2.19359499,       1.437157662,       2.552806779
          0,           0,         196,        0.75423025,       2.192252251,       1.441636466,       2.557116819
          0,           0,         197,      0.7587712608,       2.190916347,       1.446333589,       2.561636756
          0,           0,         198,      0.7631491238,       2.189586566,       1.450850542,       2.565984947
          0,           0,         199,      0.7670276558,       2.188262228,       1.454843006,       2.569829708
          0,           0,         200,      0.7701340791,       2.186942722,       1.458033888,       2.572902376
          0,           0,         201,      0.7722646094,       2.185627532,       1.460218205,       2.575002676
          0,           0,         202,      0.7732848149,       2.184316266,       1.461262686,       2.575998984
          0,           0,         203,      0.7731270897,       2.183008669,       1.461102583,       2.575825782
          0,           0,         204,      0.7717868318,       2.181704628,       1.459737316,       2.574479837
          0,           0,         205,      0.7693179341,       2.180404173,       1.457225538,       2.572015689
          0,           0,         206,      0.7658276927,       2.179107462,       1.453679689,       2.568540542
          0,           0,         207,      0.7614711106,       2.177814766,       1.449259976,       2.564208531
          0,           0,         208,      0.7564438495,       2.176526437,       1.444167005,       2.559213633
          0,           0,         209,      0.7509729712,       2.175242886,       1.438632158,       2.553780398
          0,           0,         210,      0.7453047317,       2.173964548,       1.432904998,         2.5481518
          0,           0,         211,      0.7396892589,       2.172691853,       1.427237564,       2.542574072
          0,           0,         212,      0.7343624844,       2.171425198,       1.421865996,       2.537278924
          0,           0,         213,      0.7295267419,       2.170164924,       1.416990975,        2.53246456
          0,           0,         214,      0.7253325554,       2.168911296,       1.412759594,       2.528277943
          0,           0,         215,      0.7218643704,       2.167664494,       1.409251433,       2.524801002
          0,           0,         216,      0.7191328621,       2.166424608,       1.406471426,       2.522043289
          0,           0,         217,      0.7170754391,       2.165191634,       1.404351042,       2.519942636
          0,           0,         218,       0.715564895,       2.163965492,       1.402757588,       2.518373727
          0,           0,         219,      0.7144245333,       2.162746028,       1.401509839,       2.517162949
          0,           0,         220,      0.7134470806,       2.161533041,       1.400397235,       2.516106914
          0,           0,         221,      0.7124144613,       2.160326296,        1.39919973,       2.514991826
          0,           0,         222,      0.7111160094,       2.159125548,       1.397705925,       2.513611338
          0,           0,         223,      0.7093637679,       2.157930561,       1.395728212,         2.5117816
          0,           0,         224,      0.7070041332,        2.15674113,       1.393114265,       2.509352743
          0,           0,         225,       0.703926138,        2.15555709,       1.389755214,       2.506217095
          0,           0,         226,      0.7000668749,       2.154378329,       1.385591046,       2.502314584
          0,           0,         227,      0.6954148264,       2.153204794,       1.380614012,       2.497636058
          0,           0,         228,      0.6900113786,       2.152036488,       1.374870282,       2.492224777
          0,           0,         229,      0.6839503964,       2.150873465,        1.36845968,       2.486175921
          0,           0,         230,      0.6773759479,       2.149715821,       1.361533555,       2.479634212
          0,           0,         231,      0.6704774538,       2.148563676,       1.354289966,       2.472788895
          0,           0,         232,      0.6634814293,       2.147417165,       1.346965262,       2.465865311
          0,           0,         233,      0.6566390969,       2.146276414,       1.339821235,       2.459112344
          0,           0,         234,      0.6502095967,       2.145141529,       1.333127531,        2.45278557
          0,           0,         235,      0.6444393982,       2.144012577,       1.327139941,       2.447126759
          0,           0,         236,       0.639539673,       2.142889579,       1.322076487,        2.44234155
          0,           0,         237,      0.6356649553,         2.1417725,        1.31809493,       2.438578627
          0,           0,         238,      0.6328966739,       2.140661245,       1.315275577,       2.435913889
          0,           0,         239,      0.6312348418,       2.139555663,       1.313612942,       2.434342797
          0,           0,         240,      0.6305997749,       2.138455548,        1.31301819,       2.433782587
          0,           0,         241,      0.6308434547,       2.137360652,       1.313331807,       2.434083873
          0,           0,         242,      0.6317680897,       2.136270698,       1.314343745,       2.435049156
          0,           0,         243,      0.6331482865,       2.135185393,       1.315817071,         2.4364547
          0,           0,         244,      0.6347531571,       2.134104443,       1.317511211,       2.438072201
          0,           0,         245,      0.6363655791,       2.133027574,       1.319201893,       2.439687595
          0,           0,         246,      0.6377971113,       2.131954541,       1.320696323,       2.441115551
          0,           0,         247,      0.6388980606,       2.130885145,       1.321843184,       2.442209228
          0,           0,         248,      0.6395631712,       2.129819241,       1.322538056,       2.442865738
          0,           0,         249,      0.6397336989,       2.128756745,       1.322725119,       2.443028093
          0,           0,         250,      0.6393966191,       2.127697634,       1.322395939,       2.442684342
          0,           0,         251,      0.6385817181,       2.126641945,       1.321586112,       2.441864641
          0,           0,         252,      0.6373564961,       2.125589767,        1.32036966,       2.440636173
          0,           0,         253,      0.6358193602,       2.124541236,       1.318851657,       2.439096394
          0,           0,         254,      0.6340911684,       2.123496517,       1.317159148,       2.437364668
          0,           0,         255,      0.6323051738,       2.122455791,       1.315430412,       2.435572347
          0,           0,         256,       0.630595736,       2.121419246,       1.313802991,       2.433851665
          0,           0,         257,       0.629086462,       2.120387055,       1.312401246,       2.432324108
          0,           0,         258,      0.6278787869,        2.11935937,       1.311324551,       2.431089234
          0,           0,         259,      0.6270420525,       2.118336304,       1.310637276,       2.430214995
          0,           0,         260,      0.6266065504,       2.117317931,         1.3103621,        2.42973096
          0,           0,         261,      0.6265603685,       2.116304277,       1.310477463,       2.429625275
          0,           0,         262,      0.6268504036,       2.115295319,       1.310919427,       2.429845681
          0,           0,         263,      0.6273873259,       2.114290989,       1.311587583,       2.430304391
          0,           0,         264,      0.6280536199,       2.113291177,       1.312353973,       2.430885971
          0,           0,         265,      0.6287135131,       2.112295743,       1.313073708,       2.431457077
          0,           0,         266,      0.6292235019,       2.111304524,       1.313595948,       2.431876781
          0,           0,         267,      0.6294423761,       2.110317345,       1.313774122,       2.432006425
          0,           0,         268,      0.6292399967,       2.109334033,       1.313474716,       2.431718276
          0,           0,         269,      0.6285044086,       2.108354425,       1.312584268,       2.430902558
          0,           0,         270,      0.6271471943,       2.107378381,       1.311014557,       2.429472765
          0,           0,         271,      0.6251072105,       2.106405788,       1.308706181,       2.427369389
          0,           0,         272,       0.622352943,       2.105436566,        1.30563081,       2.424562279
          0,           0,         273,      0.6188836496,       2.104470673,       1.301792281,       2.421051794
          0,           0,         274,      0.6147295847,       2.103508101,        1.29722685,       2.416869026
          0,           0,         275,      0.6099510775,       2.102548877,       1.292002313,       2.412074876
          0,           0,         276,      0.6046365155,       2.101593051,       1.286216024,       2.406758007
          0,           0,         277,      0.5988990894,       2.100640698,       1.279991603,       2.401031557
          0,           0,         278,       0.592872055,       2.099691899,       1.273474024,       2.395028355
          0,           0,         279,      0.5867023454,       2.098746741,       1.266822844,       2.388894504
          0,           0,         280,      0.5805425727,       2.097805303,       1.260203587,       2.382781358
          0,           0,         281,       0.574541729,       2.096867649,       1.253777584,        2.37683625
          0,           0,         282,      0.5688350723,       2.095933823,       1.247690827,       2.371192446
          0,           0,         283,      0.5635343585,       2.095003843,       1.242063132,       2.365959501
          0,           0,         284,      0.5587195527,       2.094077698,       1.236978954,       2.361215135
          0,           0,         285,       0.554433177,        2.09315535,       1.232481182,       2.356999777
          0,           0,         286,      0.5506782519,       2.092236734,       1.228569022,       2.353314687
          0,           0,         287,      0.5474202225,       2.091321766,       1.225200402,       2.350124023
          0,           0,         288,      0.5445926281,       2.090410342,       1.222298581,       2.347360591
          0,           0,         289,      0.5421057127,       2.089502353,       1.219761982,       2.344934459
