"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         131,      0.1629761054,       0.350896634,      -0.494999061,      0.6731183468
          0,           0,         132,      0.1617204997,      0.3494619569,     -0.4958650513,      0.6719926932
          0,           0,         133,      0.1604728862,      0.3480332422,     -0.4967336792,      0.6708740494
          0,           0,         134,      0.1592331511,      0.3466102994,     -0.4976047173,      0.6697622863
          0,           0,         135,      0.1580011874,      0.3451929553,     -0.4984779406,      0.6686572847
          0,           0,         136,      0.1567768883,      0.3437810407,      -0.499353137,      0.6675589265
          0,           0,         137,       0.155560148,      0.3423743914,     -0.5002301053,      0.6664670946
          0,           0,         138,       0.154350862,      0.3409728488,     -0.5011086523,      0.6653816744
          0,           0,         139,      0.1531489278,      0.3395762603,     -0.5019885906,      0.6643025536
          0,           0,         140,      0.1519542443,      0.3381844797,     -0.5028697388,      0.6632296227
          0,           0,         141,      0.1507667125,      0.3367973664,     -0.5037519226,      0.6621627746
          0,           0,         142,      0.1495862348,      0.3354147859,     -0.5046349711,      0.6611019049
          0,           0,         143,      0.1484127158,      0.3340366091,     -0.5055187164,      0.6600469118
          0,           0,         144,      0.1472460616,      0.3326627128,     -0.5064029957,      0.6589976961
          0,           0,         145,      0.1460861803,      0.3312929792,     -0.5072876518,      0.6579541616
          0,           0,         146,      0.1449329817,      0.3299272958,     -0.5081725317,      0.6569162143
          0,           0,         147,      0.1437863771,      0.3285655542,     -0.5090574914,      0.6558837623
          0,           0,         148,      0.1426462794,      0.3272076511,     -0.5099423878,      0.6548567162
          0,           0,         149,      0.1415126034,      0.3258534889,     -0.5108270772,      0.6538349893
          0,           0,         150,      0.1403852653,      0.3245029739,     -0.5117114214,      0.6528184966
          0,           0,         151,      0.1392641829,      0.3231560167,     -0.5125952865,      0.6518071555
          0,           0,         152,      0.1381492753,      0.3218125316,     -0.5134785432,      0.6508008853
          0,           0,         153,      0.1370404628,       0.320472435,     -0.5143610702,      0.6497996067
          0,           0,         154,       0.135937667,      0.3191356479,      -0.515242748,      0.6488032425
          0,           0,         155,      0.1348408117,      0.3178020967,     -0.5161234562,       0.647811718
